cutoff,combi.Subject,combi.Condition,combi.All,combi.High,combi.Low,combi.Incor,combi.Cor,combi.Low_Cor,combi.High_Cor,meta_I.Subject,meta_I.Condition,meta_I.ent_H2_r,meta_I.ent_H2_c_h,meta_I.ent_H2_c_l,meta_I.meta_I,meta_I.meta_Ir2
0,Human,OP,20,14,6,13,7,0,7,Human,OP,0.934068055375491,1,0,0.23406805537549102,0.25058993724113254
1,Human,OP,20,14,6,13,7,0,7,Human,OP,0.934068055375491,1,0,0.23406805537549102,0.25058993724113254
2,Human,OP,20,13,7,13,7,0,7,Human,OP,0.934068055375491,0.9957274520849255,0,0.2868452115202894,0.3070924113821439
3,Human,OP,20,12,8,13,7,0,7,Human,OP,0.934068055375491,0.9798687566511528,0,0.34614680138479936,0.3705798516422339
4,Human,OP,20,12,8,13,7,0,7,Human,OP,0.934068055375491,0.9798687566511528,0,0.34614680138479936,0.3705798516422339
5,Human,OP,20,11,9,13,7,1,6,Human,OP,0.934068055375491,0.9940302114769565,0.5032583347756457,0.16088518841412425,0.17224139878057296
6,Human,OP,20,11,9,13,7,1,6,Human,OP,0.934068055375491,0.9940302114769565,0.5032583347756457,0.16088518841412425,0.17224139878057296
7,Human,OP,20,11,9,13,7,1,6,Human,OP,0.934068055375491,0.9940302114769565,0.5032583347756457,0.16088518841412425,0.17224139878057296
8,Human,OP,20,11,9,13,7,1,6,Human,OP,0.934068055375491,0.9940302114769565,0.5032583347756457,0.16088518841412425,0.17224139878057296
9,Human,OP,20,11,9,13,7,1,6,Human,OP,0.934068055375491,0.9940302114769565,0.5032583347756457,0.16088518841412425,0.17224139878057296
10,Human,OP,20,8,12,13,7,1,6,Human,OP,0.934068055375491,0.8112781244591328,0.41381685030363374,0.36126669540965767,0.3867669955423432
11,Human,OP,20,8,12,13,7,1,6,Human,OP,0.934068055375491,0.8112781244591328,0.41381685030363374,0.36126669540965767,0.3867669955423432
12,Human,OP,20,8,12,13,7,1,6,Human,OP,0.934068055375491,0.8112781244591328,0.41381685030363374,0.36126669540965767,0.3867669955423432
13,Human,OP,20,8,12,13,7,1,6,Human,OP,0.934068055375491,0.8112781244591328,0.41381685030363374,0.36126669540965767,0.3867669955423432
14,Human,OP,20,8,12,13,7,1,6,Human,OP,0.934068055375491,0.8112781244591328,0.41381685030363374,0.36126669540965767,0.3867669955423432
15,Human,OP,20,8,12,13,7,1,6,Human,OP,0.934068055375491,0.8112781244591328,0.41381685030363374,0.36126669540965767,0.3867669955423432
16,Human,OP,20,8,12,13,7,1,6,Human,OP,0.934068055375491,0.8112781244591328,0.41381685030363374,0.36126669540965767,0.3867669955423432
17,Human,OP,20,8,12,13,7,1,6,Human,OP,0.934068055375491,0.8112781244591328,0.41381685030363374,0.36126669540965767,0.3867669955423432
18,Human,OP,20,8,12,13,7,1,6,Human,OP,0.934068055375491,0.8112781244591328,0.41381685030363374,0.36126669540965767,0.3867669955423432
19,Human,OP,20,8,12,13,7,1,6,Human,OP,0.934068055375491,0.8112781244591328,0.41381685030363374,0.36126669540965767,0.3867669955423432
20,Human,OP,20,8,12,13,7,1,6,Human,OP,0.934068055375491,0.8112781244591328,0.41381685030363374,0.36126669540965767,0.3867669955423432
21,Human,OP,20,8,12,13,7,1,6,Human,OP,0.934068055375491,0.8112781244591328,0.41381685030363374,0.36126669540965767,0.3867669955423432
22,Human,OP,20,8,12,13,7,1,6,Human,OP,0.934068055375491,0.8112781244591328,0.41381685030363374,0.36126669540965767,0.3867669955423432
23,Human,OP,20,8,12,13,7,1,6,Human,OP,0.934068055375491,0.8112781244591328,0.41381685030363374,0.36126669540965767,0.3867669955423432
24,Human,OP,20,8,12,13,7,1,6,Human,OP,0.934068055375491,0.8112781244591328,0.41381685030363374,0.36126669540965767,0.3867669955423432
25,Human,OP,20,8,12,13,7,1,6,Human,OP,0.934068055375491,0.8112781244591328,0.41381685030363374,0.36126669540965767,0.3867669955423432
26,Human,OP,20,8,12,13,7,1,6,Human,OP,0.934068055375491,0.8112781244591328,0.41381685030363374,0.36126669540965767,0.3867669955423432
27,Human,OP,20,8,12,13,7,1,6,Human,OP,0.934068055375491,0.8112781244591328,0.41381685030363374,0.36126669540965767,0.3867669955423432
28,Human,OP,20,8,12,13,7,1,6,Human,OP,0.934068055375491,0.8112781244591328,0.41381685030363374,0.36126669540965767,0.3867669955423432
29,Human,OP,20,8,12,13,7,1,6,Human,OP,0.934068055375491,0.8112781244591328,0.41381685030363374,0.36126669540965767,0.3867669955423432
30,Human,OP,20,8,12,13,7,1,6,Human,OP,0.934068055375491,0.8112781244591328,0.41381685030363374,0.36126669540965767,0.3867669955423432
31,Human,OP,20,8,12,13,7,1,6,Human,OP,0.934068055375491,0.8112781244591328,0.41381685030363374,0.36126669540965767,0.3867669955423432
32,Human,OP,20,8,12,13,7,1,6,Human,OP,0.934068055375491,0.8112781244591328,0.41381685030363374,0.36126669540965767,0.3867669955423432
33,Human,OP,20,7,13,13,7,1,6,Human,OP,0.934068055375491,0.5916727785823275,0.39124356362925566,0.4726742665126602,0.5060383596167919
34,Human,OP,20,7,13,13,7,1,6,Human,OP,0.934068055375491,0.5916727785823275,0.39124356362925566,0.4726742665126602,0.5060383596167919
35,Human,OP,20,7,13,13,7,1,6,Human,OP,0.934068055375491,0.5916727785823275,0.39124356362925566,0.4726742665126602,0.5060383596167919
36,Human,OP,20,7,13,13,7,1,6,Human,OP,0.934068055375491,0.5916727785823275,0.39124356362925566,0.4726742665126602,0.5060383596167919
37,Human,OP,20,7,13,13,7,1,6,Human,OP,0.934068055375491,0.5916727785823275,0.39124356362925566,0.4726742665126602,0.5060383596167919
38,Human,OP,20,7,13,13,7,1,6,Human,OP,0.934068055375491,0.5916727785823275,0.39124356362925566,0.4726742665126602,0.5060383596167919
39,Human,OP,20,7,13,13,7,1,6,Human,OP,0.934068055375491,0.5916727785823275,0.39124356362925566,0.4726742665126602,0.5060383596167919
40,Human,OP,20,7,13,13,7,1,6,Human,OP,0.934068055375491,0.5916727785823275,0.39124356362925566,0.4726742665126602,0.5060383596167919
41,Human,OP,20,7,13,13,7,1,6,Human,OP,0.934068055375491,0.5916727785823275,0.39124356362925566,0.4726742665126602,0.5060383596167919
42,Human,OP,20,7,13,13,7,1,6,Human,OP,0.934068055375491,0.5916727785823275,0.39124356362925566,0.4726742665126602,0.5060383596167919
43,Human,OP,20,7,13,13,7,1,6,Human,OP,0.934068055375491,0.5916727785823275,0.39124356362925566,0.4726742665126602,0.5060383596167919
44,Human,OP,20,7,13,13,7,1,6,Human,OP,0.934068055375491,0.5916727785823275,0.39124356362925566,0.4726742665126602,0.5060383596167919
45,Human,OP,20,7,13,13,7,1,6,Human,OP,0.934068055375491,0.5916727785823275,0.39124356362925566,0.4726742665126602,0.5060383596167919
46,Human,OP,20,7,13,13,7,1,6,Human,OP,0.934068055375491,0.5916727785823275,0.39124356362925566,0.4726742665126602,0.5060383596167919
47,Human,OP,20,7,13,13,7,1,6,Human,OP,0.934068055375491,0.5916727785823275,0.39124356362925566,0.4726742665126602,0.5060383596167919
48,Human,OP,20,7,13,13,7,1,6,Human,OP,0.934068055375491,0.5916727785823275,0.39124356362925566,0.4726742665126602,0.5060383596167919
49,Human,OP,20,7,13,13,7,1,6,Human,OP,0.934068055375491,0.5916727785823275,0.39124356362925566,0.4726742665126602,0.5060383596167919
50,Human,OP,20,5,15,13,7,2,5,Human,OP,0.934068055375491,0,0.5665095065529053,0.509185925460812,0.5451272233650273
51,Human,OP,20,5,15,13,7,2,5,Human,OP,0.934068055375491,0,0.5665095065529053,0.509185925460812,0.5451272233650273
52,Human,OP,20,5,15,13,7,2,5,Human,OP,0.934068055375491,0,0.5665095065529053,0.509185925460812,0.5451272233650273
53,Human,OP,20,5,15,13,7,2,5,Human,OP,0.934068055375491,0,0.5665095065529053,0.509185925460812,0.5451272233650273
54,Human,OP,20,5,15,13,7,2,5,Human,OP,0.934068055375491,0,0.5665095065529053,0.509185925460812,0.5451272233650273
55,Human,OP,20,5,15,13,7,2,5,Human,OP,0.934068055375491,0,0.5665095065529053,0.509185925460812,0.5451272233650273
56,Human,OP,20,5,15,13,7,2,5,Human,OP,0.934068055375491,0,0.5665095065529053,0.509185925460812,0.5451272233650273
57,Human,OP,20,5,15,13,7,2,5,Human,OP,0.934068055375491,0,0.5665095065529053,0.509185925460812,0.5451272233650273
58,Human,OP,20,5,15,13,7,2,5,Human,OP,0.934068055375491,0,0.5665095065529053,0.509185925460812,0.5451272233650273
59,Human,OP,20,5,15,13,7,2,5,Human,OP,0.934068055375491,0,0.5665095065529053,0.509185925460812,0.5451272233650273
60,Human,OP,20,5,15,13,7,2,5,Human,OP,0.934068055375491,0,0.5665095065529053,0.509185925460812,0.5451272233650273
61,Human,OP,20,5,15,13,7,2,5,Human,OP,0.934068055375491,0,0.5665095065529053,0.509185925460812,0.5451272233650273
62,Human,OP,20,5,15,13,7,2,5,Human,OP,0.934068055375491,0,0.5665095065529053,0.509185925460812,0.5451272233650273
63,Human,OP,20,5,15,13,7,2,5,Human,OP,0.934068055375491,0,0.5665095065529053,0.509185925460812,0.5451272233650273
64,Human,OP,20,5,15,13,7,2,5,Human,OP,0.934068055375491,0,0.5665095065529053,0.509185925460812,0.5451272233650273
65,Human,OP,20,5,15,13,7,2,5,Human,OP,0.934068055375491,0,0.5665095065529053,0.509185925460812,0.5451272233650273
66,Human,OP,20,5,15,13,7,2,5,Human,OP,0.934068055375491,0,0.5665095065529053,0.509185925460812,0.5451272233650273
67,Human,OP,20,5,15,13,7,2,5,Human,OP,0.934068055375491,0,0.5665095065529053,0.509185925460812,0.5451272233650273
68,Human,OP,20,5,15,13,7,2,5,Human,OP,0.934068055375491,0,0.5665095065529053,0.509185925460812,0.5451272233650273
69,Human,OP,20,5,15,13,7,2,5,Human,OP,0.934068055375491,0,0.5665095065529053,0.509185925460812,0.5451272233650273
70,Human,OP,20,5,15,13,7,2,5,Human,OP,0.934068055375491,0,0.5665095065529053,0.509185925460812,0.5451272233650273
71,Human,OP,20,5,15,13,7,2,5,Human,OP,0.934068055375491,0,0.5665095065529053,0.509185925460812,0.5451272233650273
72,Human,OP,20,5,15,13,7,2,5,Human,OP,0.934068055375491,0,0.5665095065529053,0.509185925460812,0.5451272233650273
73,Human,OP,20,5,15,13,7,2,5,Human,OP,0.934068055375491,0,0.5665095065529053,0.509185925460812,0.5451272233650273
74,Human,OP,20,5,15,13,7,2,5,Human,OP,0.934068055375491,0,0.5665095065529053,0.509185925460812,0.5451272233650273
75,Human,OP,20,5,15,13,7,2,5,Human,OP,0.934068055375491,0,0.5665095065529053,0.509185925460812,0.5451272233650273
