cutoff,combi.Subject,combi.Condition,combi.All,combi.High,combi.Low,combi.Incor,combi.Cor,combi.Low_Cor,combi.High_Cor,meta_I.Subject,meta_I.Condition,meta_I.ent_H2_r,meta_I.ent_H2_c_h,meta_I.ent_H2_c_l,meta_I.meta_I,meta_I.meta_Ir2
0,Human,OP,20,19,1,6,14,0,14,Human,OP,0.8812908992306927,0.8314743880097293,0,0.09139023062144991,0.10370041345170748
1,Human,OP,20,19,1,6,14,0,14,Human,OP,0.8812908992306927,0.8314743880097293,0,0.09139023062144991,0.10370041345170748
2,Human,OP,20,19,1,6,14,0,14,Human,OP,0.8812908992306927,0.8314743880097293,0,0.09139023062144991,0.10370041345170748
3,Human,OP,20,19,1,6,14,0,14,Human,OP,0.8812908992306927,0.8314743880097293,0,0.09139023062144991,0.10370041345170748
4,Human,OP,20,19,1,6,14,0,14,Human,OP,0.8812908992306927,0.8314743880097293,0,0.09139023062144991,0.10370041345170748
5,Human,OP,20,19,1,6,14,0,14,Human,OP,0.8812908992306927,0.8314743880097293,0,0.09139023062144991,0.10370041345170748
6,Human,OP,20,19,1,6,14,0,14,Human,OP,0.8812908992306927,0.8314743880097293,0,0.09139023062144991,0.10370041345170748
7,Human,OP,20,19,1,6,14,0,14,Human,OP,0.8812908992306927,0.8314743880097293,0,0.09139023062144991,0.10370041345170748
8,Human,OP,20,19,1,6,14,0,14,Human,OP,0.8812908992306927,0.8314743880097293,0,0.09139023062144991,0.10370041345170748
9,Human,OP,20,19,1,6,14,0,14,Human,OP,0.8812908992306927,0.8314743880097293,0,0.09139023062144991,0.10370041345170748
10,Human,OP,20,19,1,6,14,0,14,Human,OP,0.8812908992306927,0.8314743880097293,0,0.09139023062144991,0.10370041345170748
11,Human,OP,20,19,1,6,14,0,14,Human,OP,0.8812908992306927,0.8314743880097293,0,0.09139023062144991,0.10370041345170748
12,Human,OP,20,19,1,6,14,0,14,Human,OP,0.8812908992306927,0.8314743880097293,0,0.09139023062144991,0.10370041345170748
13,Human,OP,20,19,1,6,14,0,14,Human,OP,0.8812908992306927,0.8314743880097293,0,0.09139023062144991,0.10370041345170748
14,Human,OP,20,19,1,6,14,0,14,Human,OP,0.8812908992306927,0.8314743880097293,0,0.09139023062144991,0.10370041345170748
15,Human,OP,20,19,1,6,14,0,14,Human,OP,0.8812908992306927,0.8314743880097293,0,0.09139023062144991,0.10370041345170748
16,Human,OP,20,19,1,6,14,0,14,Human,OP,0.8812908992306927,0.8314743880097293,0,0.09139023062144991,0.10370041345170748
17,Human,OP,20,19,1,6,14,0,14,Human,OP,0.8812908992306927,0.8314743880097293,0,0.09139023062144991,0.10370041345170748
18,Human,OP,20,19,1,6,14,0,14,Human,OP,0.8812908992306927,0.8314743880097293,0,0.09139023062144991,0.10370041345170748
19,Human,OP,20,19,1,6,14,0,14,Human,OP,0.8812908992306927,0.8314743880097293,0,0.09139023062144991,0.10370041345170748
20,Human,OP,20,19,1,6,14,0,14,Human,OP,0.8812908992306927,0.8314743880097293,0,0.09139023062144991,0.10370041345170748
21,Human,OP,20,19,1,6,14,0,14,Human,OP,0.8812908992306927,0.8314743880097293,0,0.09139023062144991,0.10370041345170748
22,Human,OP,20,19,1,6,14,0,14,Human,OP,0.8812908992306927,0.8314743880097293,0,0.09139023062144991,0.10370041345170748
23,Human,OP,20,19,1,6,14,0,14,Human,OP,0.8812908992306927,0.8314743880097293,0,0.09139023062144991,0.10370041345170748
24,Human,OP,20,19,1,6,14,0,14,Human,OP,0.8812908992306927,0.8314743880097293,0,0.09139023062144991,0.10370041345170748
25,Human,OP,20,19,1,6,14,0,14,Human,OP,0.8812908992306927,0.8314743880097293,0,0.09139023062144991,0.10370041345170748
26,Human,OP,20,19,1,6,14,0,14,Human,OP,0.8812908992306927,0.8314743880097293,0,0.09139023062144991,0.10370041345170748
27,Human,OP,20,19,1,6,14,0,14,Human,OP,0.8812908992306927,0.8314743880097293,0,0.09139023062144991,0.10370041345170748
28,Human,OP,20,19,1,6,14,0,14,Human,OP,0.8812908992306927,0.8314743880097293,0,0.09139023062144991,0.10370041345170748
29,Human,OP,20,19,1,6,14,0,14,Human,OP,0.8812908992306927,0.8314743880097293,0,0.09139023062144991,0.10370041345170748
30,Human,OP,20,15,5,6,14,2,12,Human,OP,0.8812908992306927,0.7219280948873623,0.9709505944546686,0.09710717945150377,0.11018743020751917
31,Human,OP,20,15,5,6,14,2,12,Human,OP,0.8812908992306927,0.7219280948873623,0.9709505944546686,0.09710717945150377,0.11018743020751917
32,Human,OP,20,15,5,6,14,2,12,Human,OP,0.8812908992306927,0.7219280948873623,0.9709505944546686,0.09710717945150377,0.11018743020751917
33,Human,OP,20,15,5,6,14,2,12,Human,OP,0.8812908992306927,0.7219280948873623,0.9709505944546686,0.09710717945150377,0.11018743020751917
