cutoff,combi.Subject,combi.Condition,combi.All,combi.High,combi.Low,combi.Incor,combi.Cor,combi.Low_Cor,combi.High_Cor,meta_I.Subject,meta_I.Condition,meta_I.ent_H2_r,meta_I.ent_H2_c_h,meta_I.ent_H2_c_l,meta_I.meta_I,meta_I.meta_Ir2
0,Human,All,60,60,0,7,53,0,53,Human,All,0.5197027865043055,0.5197027865043055,0,0,0
1,Human,All,60,60,0,7,53,0,53,Human,All,0.5197027865043055,0.5197027865043055,0,0,0
2,Human,All,60,60,0,7,53,0,53,Human,All,0.5197027865043055,0.5197027865043055,0,0,0
3,Human,All,60,60,0,7,53,0,53,Human,All,0.5197027865043055,0.5197027865043055,0,0,0
4,Human,All,60,60,0,7,53,0,53,Human,All,0.5197027865043055,0.5197027865043055,0,0,0
5,Human,All,60,60,0,7,53,0,53,Human,All,0.5197027865043055,0.5197027865043055,0,0,0
6,Human,All,60,60,0,7,53,0,53,Human,All,0.5197027865043055,0.5197027865043055,0,0,0
7,Human,All,60,60,0,7,53,0,53,Human,All,0.5197027865043055,0.5197027865043055,0,0,0
8,Human,All,60,60,0,7,53,0,53,Human,All,0.5197027865043055,0.5197027865043055,0,0,0
9,Human,All,60,60,0,7,53,0,53,Human,All,0.5197027865043055,0.5197027865043055,0,0,0
10,Human,All,60,59,1,7,53,0,53,Human,All,0.5197027865043055,0.4743454375622397,0,0.05326310623476982,0.10248762873302117
11,Human,All,60,59,1,7,53,0,53,Human,All,0.5197027865043055,0.4743454375622397,0,0.05326310623476982,0.10248762873302117
12,Human,All,60,59,1,7,53,0,53,Human,All,0.5197027865043055,0.4743454375622397,0,0.05326310623476982,0.10248762873302117
13,Human,All,60,59,1,7,53,0,53,Human,All,0.5197027865043055,0.4743454375622397,0,0.05326310623476982,0.10248762873302117
14,Human,All,60,59,1,7,53,0,53,Human,All,0.5197027865043055,0.4743454375622397,0,0.05326310623476982,0.10248762873302117
15,Human,All,60,59,1,7,53,0,53,Human,All,0.5197027865043055,0.4743454375622397,0,0.05326310623476982,0.10248762873302117
16,Human,All,60,59,1,7,53,0,53,Human,All,0.5197027865043055,0.4743454375622397,0,0.05326310623476982,0.10248762873302117
17,Human,All,60,59,1,7,53,0,53,Human,All,0.5197027865043055,0.4743454375622397,0,0.05326310623476982,0.10248762873302117
18,Human,All,60,59,1,7,53,0,53,Human,All,0.5197027865043055,0.4743454375622397,0,0.05326310623476982,0.10248762873302117
19,Human,All,60,59,1,7,53,0,53,Human,All,0.5197027865043055,0.4743454375622397,0,0.05326310623476982,0.10248762873302117
20,Human,All,60,59,1,7,53,0,53,Human,All,0.5197027865043055,0.4743454375622397,0,0.05326310623476982,0.10248762873302117
21,Human,All,60,59,1,7,53,0,53,Human,All,0.5197027865043055,0.4743454375622397,0,0.05326310623476982,0.10248762873302117
22,Human,All,60,59,1,7,53,0,53,Human,All,0.5197027865043055,0.4743454375622397,0,0.05326310623476982,0.10248762873302117
23,Human,All,60,59,1,7,53,0,53,Human,All,0.5197027865043055,0.4743454375622397,0,0.05326310623476982,0.10248762873302117
24,Human,All,60,59,1,7,53,0,53,Human,All,0.5197027865043055,0.4743454375622397,0,0.05326310623476982,0.10248762873302117
25,Human,All,60,59,1,7,53,0,53,Human,All,0.5197027865043055,0.4743454375622397,0,0.05326310623476982,0.10248762873302117
26,Human,All,60,59,1,7,53,0,53,Human,All,0.5197027865043055,0.4743454375622397,0,0.05326310623476982,0.10248762873302117
27,Human,All,60,59,1,7,53,0,53,Human,All,0.5197027865043055,0.4743454375622397,0,0.05326310623476982,0.10248762873302117
28,Human,All,60,59,1,7,53,0,53,Human,All,0.5197027865043055,0.4743454375622397,0,0.05326310623476982,0.10248762873302117
29,Human,All,60,59,1,7,53,0,53,Human,All,0.5197027865043055,0.4743454375622397,0,0.05326310623476982,0.10248762873302117
30,Human,All,60,56,4,7,53,2,51,Human,All,0.5197027865043055,0.43408112000433474,1,0.04789374116692634,0.0921560215004342
31,Human,All,60,56,4,7,53,2,51,Human,All,0.5197027865043055,0.43408112000433474,1,0.04789374116692634,0.0921560215004342
32,Human,All,60,56,4,7,53,2,51,Human,All,0.5197027865043055,0.43408112000433474,1,0.04789374116692634,0.0921560215004342
33,Human,All,60,56,4,7,53,2,51,Human,All,0.5197027865043055,0.43408112000433474,1,0.04789374116692634,0.0921560215004342
34,Human,All,60,56,4,7,53,2,51,Human,All,0.5197027865043055,0.43408112000433474,1,0.04789374116692634,0.0921560215004342
35,Human,All,60,56,4,7,53,2,51,Human,All,0.5197027865043055,0.43408112000433474,1,0.04789374116692634,0.0921560215004342
36,Human,All,60,56,4,7,53,2,51,Human,All,0.5197027865043055,0.43408112000433474,1,0.04789374116692634,0.0921560215004342
37,Human,All,60,56,4,7,53,2,51,Human,All,0.5197027865043055,0.43408112000433474,1,0.04789374116692634,0.0921560215004342
38,Human,All,60,56,4,7,53,2,51,Human,All,0.5197027865043055,0.43408112000433474,1,0.04789374116692634,0.0921560215004342
39,Human,All,60,56,4,7,53,2,51,Human,All,0.5197027865043055,0.43408112000433474,1,0.04789374116692634,0.0921560215004342
40,Human,All,60,56,4,7,53,2,51,Human,All,0.5197027865043055,0.43408112000433474,1,0.04789374116692634,0.0921560215004342
41,Human,All,60,56,4,7,53,2,51,Human,All,0.5197027865043055,0.43408112000433474,1,0.04789374116692634,0.0921560215004342
42,Human,All,60,56,4,7,53,2,51,Human,All,0.5197027865043055,0.43408112000433474,1,0.04789374116692634,0.0921560215004342
43,Human,All,60,56,4,7,53,2,51,Human,All,0.5197027865043055,0.43408112000433474,1,0.04789374116692634,0.0921560215004342
44,Human,All,60,56,4,7,53,2,51,Human,All,0.5197027865043055,0.43408112000433474,1,0.04789374116692634,0.0921560215004342
45,Human,All,60,56,4,7,53,2,51,Human,All,0.5197027865043055,0.43408112000433474,1,0.04789374116692634,0.0921560215004342
46,Human,All,60,56,4,7,53,2,51,Human,All,0.5197027865043055,0.43408112000433474,1,0.04789374116692634,0.0921560215004342
47,Human,All,60,56,4,7,53,2,51,Human,All,0.5197027865043055,0.43408112000433474,1,0.04789374116692634,0.0921560215004342
48,Human,All,60,56,4,7,53,2,51,Human,All,0.5197027865043055,0.43408112000433474,1,0.04789374116692634,0.0921560215004342
49,Human,All,60,56,4,7,53,2,51,Human,All,0.5197027865043055,0.43408112000433474,1,0.04789374116692634,0.0921560215004342
50,Human,All,60,43,17,7,53,10,43,Human,All,0.5197027865043055,0,0.9774178175281716,0.24276773820465686,0.46712802876735326
51,Human,All,60,43,17,7,53,10,43,Human,All,0.5197027865043055,0,0.9774178175281716,0.24276773820465686,0.46712802876735326
52,Human,All,60,43,17,7,53,10,43,Human,All,0.5197027865043055,0,0.9774178175281716,0.24276773820465686,0.46712802876735326
53,Human,All,60,43,17,7,53,10,43,Human,All,0.5197027865043055,0,0.9774178175281716,0.24276773820465686,0.46712802876735326
54,Human,All,60,43,17,7,53,10,43,Human,All,0.5197027865043055,0,0.9774178175281716,0.24276773820465686,0.46712802876735326
55,Human,All,60,43,17,7,53,10,43,Human,All,0.5197027865043055,0,0.9774178175281716,0.24276773820465686,0.46712802876735326
56,Human,All,60,43,17,7,53,10,43,Human,All,0.5197027865043055,0,0.9774178175281716,0.24276773820465686,0.46712802876735326
57,Human,All,60,43,17,7,53,10,43,Human,All,0.5197027865043055,0,0.9774178175281716,0.24276773820465686,0.46712802876735326
58,Human,All,60,43,17,7,53,10,43,Human,All,0.5197027865043055,0,0.9774178175281716,0.24276773820465686,0.46712802876735326
59,Human,All,60,43,17,7,53,10,43,Human,All,0.5197027865043055,0,0.9774178175281716,0.24276773820465686,0.46712802876735326
60,Human,All,60,42,18,7,53,11,42,Human,All,0.5197027865043055,0,0.964078764808229,0.2304791570618368,0.44348262708406205
61,Human,All,60,42,18,7,53,11,42,Human,All,0.5197027865043055,0,0.964078764808229,0.2304791570618368,0.44348262708406205
62,Human,All,60,42,18,7,53,11,42,Human,All,0.5197027865043055,0,0.964078764808229,0.2304791570618368,0.44348262708406205
63,Human,All,60,42,18,7,53,11,42,Human,All,0.5197027865043055,0,0.964078764808229,0.2304791570618368,0.44348262708406205
64,Human,All,60,42,18,7,53,11,42,Human,All,0.5197027865043055,0,0.964078764808229,0.2304791570618368,0.44348262708406205
65,Human,All,60,42,18,7,53,11,42,Human,All,0.5197027865043055,0,0.964078764808229,0.2304791570618368,0.44348262708406205
66,Human,All,60,42,18,7,53,11,42,Human,All,0.5197027865043055,0,0.964078764808229,0.2304791570618368,0.44348262708406205
67,Human,All,60,42,18,7,53,11,42,Human,All,0.5197027865043055,0,0.964078764808229,0.2304791570618368,0.44348262708406205
68,Human,All,60,42,18,7,53,11,42,Human,All,0.5197027865043055,0,0.964078764808229,0.2304791570618368,0.44348262708406205
