cutoff,combi.Subject,combi.Condition,combi.All,combi.High,combi.Low,combi.Incor,combi.Cor,combi.Low_Cor,combi.High_Cor,meta_I.Subject,meta_I.Condition,meta_I.ent_H2_r,meta_I.ent_H2_c_h,meta_I.ent_H2_c_l,meta_I.meta_I,meta_I.meta_Ir2
0,Human,All,60,60,0,31,29,0,29,Human,All,0.9991983542636398,0.9991983542636398,0,0,0
1,Human,All,60,59,1,31,29,1,28,Human,All,0.9991983542636398,0.9981341775041117,0,0.017699746384596704,0.017713946694438414
2,Human,All,60,59,1,31,29,1,28,Human,All,0.9991983542636398,0.9981341775041117,0,0.017699746384596704,0.017713946694438414
3,Human,All,60,59,1,31,29,1,28,Human,All,0.9991983542636398,0.9981341775041117,0,0.017699746384596704,0.017713946694438414
4,Human,All,60,59,1,31,29,1,28,Human,All,0.9991983542636398,0.9981341775041117,0,0.017699746384596704,0.017713946694438414
5,Human,All,60,58,2,31,29,1,28,Human,All,0.9991983542636398,0.9991421039919088,1,2.7653738127957073e-5,2.7675924414763997e-5
6,Human,All,60,58,2,31,29,1,28,Human,All,0.9991983542636398,0.9991421039919088,1,2.7653738127957073e-5,2.7675924414763997e-5
7,Human,All,60,58,2,31,29,1,28,Human,All,0.9991983542636398,0.9991421039919088,1,2.7653738127957073e-5,2.7675924414763997e-5
8,Human,All,60,58,2,31,29,1,28,Human,All,0.9991983542636398,0.9991421039919088,1,2.7653738127957073e-5,2.7675924414763997e-5
9,Human,All,60,58,2,31,29,1,28,Human,All,0.9991983542636398,0.9991421039919088,1,2.7653738127957073e-5,2.7675924414763997e-5
10,Human,All,60,53,7,31,29,3,26,Human,All,0.9991983542636398,0.999743186071085,0.9852281360342515,0.0011485906968520115,0.0011495121984047567
11,Human,All,60,53,7,31,29,3,26,Human,All,0.9991983542636398,0.999743186071085,0.9852281360342515,0.0011485906968520115,0.0011495121984047567
12,Human,All,60,53,7,31,29,3,26,Human,All,0.9991983542636398,0.999743186071085,0.9852281360342515,0.0011485906968520115,0.0011495121984047567
13,Human,All,60,53,7,31,29,3,26,Human,All,0.9991983542636398,0.999743186071085,0.9852281360342515,0.0011485906968520115,0.0011495121984047567
14,Human,All,60,53,7,31,29,3,26,Human,All,0.9991983542636398,0.999743186071085,0.9852281360342515,0.0011485906968520115,0.0011495121984047567
15,Human,All,60,53,7,31,29,3,26,Human,All,0.9991983542636398,0.999743186071085,0.9852281360342515,0.0011485906968520115,0.0011495121984047567
16,Human,All,60,53,7,31,29,3,26,Human,All,0.9991983542636398,0.999743186071085,0.9852281360342515,0.0011485906968520115,0.0011495121984047567
17,Human,All,60,53,7,31,29,3,26,Human,All,0.9991983542636398,0.999743186071085,0.9852281360342515,0.0011485906968520115,0.0011495121984047567
18,Human,All,60,53,7,31,29,3,26,Human,All,0.9991983542636398,0.999743186071085,0.9852281360342515,0.0011485906968520115,0.0011495121984047567
19,Human,All,60,53,7,31,29,3,26,Human,All,0.9991983542636398,0.999743186071085,0.9852281360342515,0.0011485906968520115,0.0011495121984047567
20,Human,All,60,34,26,31,29,10,19,Human,All,0.9991983542636398,0.9899927915575186,0.9612366047228759,0.02166657700113306,0.021683959855098304
21,Human,All,60,34,26,31,29,10,19,Human,All,0.9991983542636398,0.9899927915575186,0.9612366047228759,0.02166657700113306,0.021683959855098304
22,Human,All,60,34,26,31,29,10,19,Human,All,0.9991983542636398,0.9899927915575186,0.9612366047228759,0.02166657700113306,0.021683959855098304
23,Human,All,60,34,26,31,29,10,19,Human,All,0.9991983542636398,0.9899927915575186,0.9612366047228759,0.02166657700113306,0.021683959855098304
24,Human,All,60,34,26,31,29,10,19,Human,All,0.9991983542636398,0.9899927915575186,0.9612366047228759,0.02166657700113306,0.021683959855098304
25,Human,All,60,32,28,31,29,12,17,Human,All,0.9991983542636398,0.9971803988942642,0.9852281360342515,0.007595678037381537,0.007601771965466435
26,Human,All,60,32,28,31,29,12,17,Human,All,0.9991983542636398,0.9971803988942642,0.9852281360342515,0.007595678037381537,0.007601771965466435
27,Human,All,60,32,28,31,29,12,17,Human,All,0.9991983542636398,0.9971803988942642,0.9852281360342515,0.007595678037381537,0.007601771965466435
